position COMBINED_rate(cM/Mb) Genetic_Map(cM)
22555247 7.6899517359 47.4219798817
22555255 8.7038409429 47.4220414013
22555679 8.7038409429 47.4257318299
22555839 8.7313909446 47.4271244444
22555942 8.7316906537 47.4280237777
22555989 8.7278152232 47.4284341671
22556409 8.4152997910 47.4320998495
22557970 3.5015715588 47.4452361325
22558197 1.0372884913 47.4460309893
22558390 0.4118265931 47.4462311859
22559807 0.3652822403 47.4468147442
22560411 0.3672652142 47.4470353747
22561853 0.4071337987 47.4475649711
22563606 0.4301493974 47.4482786767
22565896 0.4398995428 47.4492637188
22566417 0.4650764179 47.4494929065
22566710 0.5063511990 47.4496291739
22567652 0.5962121093 47.4501061567
22568505 0.6556508683 47.4506147256
22569191 0.7005075246 47.4510645021
22569906 0.6524268214 47.4515653650
22569929 0.6139893723 47.4515803708
22572837 0.6489235520 47.4533658519
22573535 0.6571117573 47.4538188005
22574324 0.6565955584 47.4543372617
22574997 0.6490569451 47.4547791505
22577440 0.6487790924 47.4563647966
22577499 0.8054714889 47.4564030746
22577748 1.0705890053 47.4566036370
22579035 1.2285899601 47.4579814851
22580882 1.2342497789 47.4602506907
22582098 1.2329678956 47.4617515384
22586474 1.2293172478 47.4671470060
22588152 1.2252985753 47.4692098003
22591422 5.4252078117 47.4732165266
22593688 25.9751103062 47.4855100475
22597924 4.8898133972 47.5955406148
22603176 0.9941515619 47.6212219148
22603956 1.0732660472 47.6219973530
22604715 0.8550314893 47.6228119619
22605052 0.8359941520 47.6231001075
22605193 0.9804522089 47.6232179827
22607003 0.9802648672 47.6249926012
22607263 0.9843299066 47.6252474701
22607963 0.9856974797 47.6259365010
22608012 0.9861056930 47.6259848002
22609157 0.9934176031 47.6271138912
22609972 1.1718423639 47.6279235265
22610963 2.8234918780 47.6290848223
22611035 3.9970755550 47.6292881137
22611334 4.1342894283 47.6304832393
22611451 2.8793455057 47.6309669512
22611484 0.9093746218 47.6310619696
22611734 0.9096212208 47.6312893132
22612517 0.9404051694 47.6320015467
22612849 4.9366507093 47.6323137612
22612954 4.9394328011 47.6328321095
22613927 4.9964272520 47.6376381776
22614433 4.9349701191 47.6401663698
22615309 4.8751009640 47.6444894036
22615495 4.8022682545 47.6453961724
22616293 4.8029133497 47.6492283825
22616512 4.7865537663 47.6502802205
22616756 8.4979387505 47.6514481396
22616949 11.2128081227 47.6530882418
22617108 4.4428868290 47.6548710783
22617692 1.5503567263 47.6574657242
22617795 0.1269764800 47.6576254109
22619326 0.1268966543 47.6578198119
22620486 0.1263672039 47.6579670121
22621063 0.1416256099 47.6580399259
22621427 0.1416245500 47.6580914777
22621571 0.1416245500 47.6581118716
22621971 2.7374342683 47.6581685214
22622655 3.5462984162 47.6600409264
22622981 5.0305056844 47.6611970197
22623499 4.0482323504 47.6638028217
22623833 3.7864662072 47.6651549313
22624025 3.2669624172 47.6658819328
22624114 2.7626216827 47.6661726924
22624147 2.3519217643 47.6662638590
22624597 1.6154237212 47.6673222238
22624703 1.2988462941 47.6674934587
22624720 1.0438875388 47.6675155391
22624820 1.0438118899 47.6676199278
22624866 0.9337539317 47.6676679432
22625643 0.4868287264 47.6683934700
22626260 0.4042649856 47.6686938433
22626279 0.3242232445 47.6687015243
22626342 0.2522439271 47.6687219504
22626590 0.2094593073 47.6687845069
22627374 0.2048369675 47.6689487230
22627428 0.1981551795 47.6689597842
22627628 0.1955849381 47.6689994152
22629743 0.2078860098 47.6694130774
22630826 0.6164363666 47.6696382179
22632393 1.3347394647 47.6706041737
22634038 3.8657140906 47.6727998201
22636412 3.4306769606 47.6819770254
22636691 2.7588805662 47.6829341842
22637002 2.6925889137 47.6837921961
22637098 1.6273033427 47.6840506846
22637353 1.2031833593 47.6844656470
22637534 1.0773875602 47.6846834232
22637917 1.0625286552 47.6850960626
22637968 1.0593637949 47.6851502516
22638066 1.0580306074 47.6852540692
22638237 0.8909388521 47.6854349924
22638538 0.8354105339 47.6857031650
22638960 0.8202954407 47.6860557083
22638974 0.8053365665 47.6860671924
22639855 0.8171322970 47.6867766939
22640533 0.8290714395 47.6873307096
22640946 0.8296041718 47.6876731161
22640964 0.8301156347 47.6876880490
22641232 0.8415166468 47.6879105200
22641351 0.8511664786 47.6880106605
22641666 0.8507763986 47.6882787779
22641699 0.8502356309 47.6883068535
22641797 0.8499403531 47.6883901766
22643871 0.8648316864 47.6901529529
22644430 0.9160171808 47.6906363938
22644612 0.9727177071 47.6908031090
22644613 0.9725301404 47.6908040817
22645011 0.9851423466 47.6911911487
22645442 1.0133755924 47.6916157450
22646008 0.9141392465 47.6921893156
22646016 0.7966449630 47.6921966287
22646027 0.6912679194 47.6922053918
22646607 0.4818808626 47.6926063272
22647211 0.4051318193 47.6928973833
22647688 0.3757946861 47.6930906311
22647961 0.3570477988 47.6931932231
22652174 0.5884562122 47.6946974655
22652870 0.5930550199 47.6951070310
22653980 0.8870694044 47.6957653221
22654056 5.5114983736 47.6958327393
22654233 10.6063349617 47.6968082746
22654246 11.3047771355 47.6969461569
22655793 11.3034299794 47.7144346471
22655861 11.3014299397 47.7152032804
22655874 11.3014299397 47.7153501990
22656714 0.0684582688 47.7248434001
22658054 0.0683091739 47.7249351342
22658221 0.0683686647 47.7249465418
22658498 0.0683078164 47.7249654799
22659598 0.0707374148 47.7250406185
22659925 0.0759641472 47.7250637497
22660293 0.0841443801 47.7250917045
22661272 0.0947701534 47.7251740818
22662151 0.0984370152 47.7252573848
22664903 0.1700502884 47.7255282835
22664983 0.2921283892 47.7255418875
22665111 0.7116604479 47.7255792799
22665163 1.1541453480 47.7256162863
22665826 1.0117245226 47.7263814846
22665965 1.0138109055 47.7265221143
22666225 0.7413211794 47.7267857052
22666357 0.4026043382 47.7268835596
22667416 0.4098194977 47.7273099176
22667875 0.6265896174 47.7274980247
22669325 0.6527982946 47.7284065797
22669785 0.7028964776 47.7287068669
22670983 0.7988755362 47.7295489369
22671094 0.8911328766 47.7296376120
22671724 1.0001112903 47.7301990257
22673204 1.0044480781 47.7316791905
22673704 1.0277168342 47.7321814145
22673906 1.2914804965 47.7323890133
22674653 3.6525729521 47.7333537492
22676228 14.0043463240 47.7391065516
22676324 14.5364064646 47.7404509689
22677003 14.5364064646 47.7503211889
22677635 6.9250886015 47.7595081977
22677721 1.9817888146 47.7601037554
22677752 1.2894926087 47.7601651908
22678003 0.8489098132 47.7604888535
22678008 0.8079540716 47.7604930980
22678427 0.7775652520 47.7608316308
22678633 0.7493782896 47.7609918092
22678895 0.7252613354 47.7611881463
22678910 0.7014108429 47.7611990252
22678929 0.6801735761 47.7612123521
22680219 0.6616321266 47.7620897760
22680241 0.6443969977 47.7621043319
22680960 0.6389832154 47.7625676533
22681229 0.6652566920 47.7627395398
22681301 0.6955640225 47.7627874383
22681379 0.7253050919 47.7628416923
22681451 0.7707869498 47.7628939142
22681723 0.9146003107 47.7631035683
22681765 1.0563724603 47.7631419815
22681803 1.1712248442 47.7631821237
22682483 0.7604698832 47.7639785566
22683167 0.4191592370 47.7644987180
22684030 0.3624642580 47.7648604524
22684262 0.3250174762 47.7649445441
22684527 0.3033612836 47.7650306737
22684849 0.2741042553 47.7651283560
22685687 0.2126332592 47.7653580554
22689543 0.2164003876 47.7661779693
22689585 0.2179941839 47.7661870581
22689816 0.2200906476 47.7662374147
22692538 0.4123379072 47.7668365015
22693070 0.7930236513 47.7670558652
22695213 2.4382010310 47.7687553149
22698372 2.9721540852 47.7764575920
22698979 3.5972248416 47.7782616895
22699431 10.6587720818 47.7798876351
22700524 10.9279737456 47.7915376730
22701784 9.1630735030 47.8053069199
22701934 7.2315279747 47.8066813810
22702092 4.3708676755 47.8078239624
22702216 3.0775054132 47.8083659500
22702327 1.9797059413 47.8087075531
22703018 1.7644874786 47.8100755299
22703047 1.5577875050 47.8101267000
22703095 1.3556102539 47.8102014738
22703674 1.3030159437 47.8109863722
22703765 1.2694693369 47.8111049466
22704977 1.2781676494 47.8126435435
22705147 1.2792397567 47.8128608320
22705226 1.2907228851 47.8129618919
22705876 1.6323364557 47.8138008618
22706211 8.5180536403 47.8143476945
22706433 39.2903389484 47.8162387024
22707729 1.8520301892 47.8671589817
22708252 1.6638888109 47.8681275935
22708349 1.5961127001 47.8682889907
22708578 1.5113895416 47.8686545005
22708863 0.4152825882 47.8690852465
22709847 0.4004158828 47.8694938846
22710424 0.3978143478 47.8697249245
22713218 0.4891122459 47.8708364178
22713449 0.5609015068 47.8709494027
22713782 0.8897347743 47.8711361829
22713936 1.2427825915 47.8712732021
22715016 1.4882872985 47.8726154073
22715430 0.6317331818 47.8732315582
22716609 0.2609718970 47.8739763717
22717338 0.1611898343 47.8741666202
22718280 0.1354874239 47.8743184610
22720491 0.1347249988 47.8746180237
22725670 0.3480380126 47.8753157645
22725989 7.4986580543 47.8754267886
22727740 7.4637670122 47.8885569388
22728265 3.9699541370 47.8924754165
22733163 4.0535445299 47.9119202519
22733560 4.2989558791 47.9135295091
22733958 6.3278049041 47.9152404935
22739531 0.6424664748 47.9505053502
22740580 1.3570790107 47.9511792976
22740619 1.9443352405 47.9512322236
22741430 0.3165456789 47.9528090795
22743060 0.3153080877 47.9533250490
22743220 0.3148592617 47.9533754983
22743410 0.3142667582 47.9534353215
22743927 0.3142532230 47.9535977975
22744537 0.3147052439 47.9537894919
22744944 0.3167919784 47.9539175770
22745121 0.3216770911 47.9539736491
22746097 0.3783240789 47.9542876060
22746639 0.3843311832 47.9544926576
22747051 0.4055602232 47.9546510021
22747115 0.4261559632 47.9546769579
22747328 0.4505806378 47.9547677291
22748311 0.4789457031 47.9552106499
22748342 0.5083034423 47.9552254972
22748684 0.6076268087 47.9553993370
22748873 0.7522680200 47.9555141785
22749587 0.7522680200 47.9560512978
22751188 0.7524207424 47.9572556789
22752212 1.3578162076 47.9580261578
22752805 4.4993665942 47.9588313428
22753315 1.3468966276 47.9611260198
22754149 0.7076703777 47.9622493315
22754397 0.3278179414 47.9624248338
22754614 0.1729747731 47.9624959703
22754897 0.1728130544 47.9625449222
22755348 0.1712981835 47.9626228608
22756491 0.1713012007 47.9628186547
22758233 0.1712383656 47.9631170614
22758771 0.1712192757 47.9632091876
22759105 0.1710578989 47.9632663748
22759301 0.1710242287 47.9632999022
22759320 0.1709888038 47.9633031516
22759763 0.1708200317 47.9633788997
22759953 0.1707704929 47.9634113555
22760544 0.1706470677 47.9635122808
22762341 0.1706470677 47.9638189336
22762516 0.1706470677 47.9638487969
22763054 0.1706846284 47.9639406050
22763991 0.1706846284 47.9641005365
22764383 0.1706671348 47.9641674449
22768516 0.1899738977 47.9648728121
22768586 0.2170260956 47.9648861103
22768712 0.2798449888 47.9649134556
22768781 0.2800026539 47.9649327649
22769845 2.0433429019 47.9652306877
22770212 2.0449323008 47.9659805946
22770227 3.0660751546 47.9660112685
22770692 3.1088775790 47.9674369935
22771013 3.3879911521 47.9684349432
22771246 4.3095545876 47.9692243451
22771645 4.6824814638 47.9709438574
22772067 4.6824814638 47.9729198646
22773360 3.1368921074 47.9789743131
22773753 3.0742405738 47.9802071117
22773921 3.0742405738 47.9807235841
22774081 2.7907791361 47.9812154626
22774200 1.9446886749 47.9815475653
22774261 1.2242132864 47.9816661914
22774335 0.2679772960 47.9817567831
22774754 0.2495601487 47.9818690656
22774845 0.2408529957 47.9818917756
22775919 0.2400297694 47.9821504517
22777228 0.2398505256 47.9824646507
22777498 0.2398011037 47.9825294103
22777545 0.2396811683 47.9825406810
22777715 0.2396811683 47.9825814268
22777829 0.2395218238 47.9826087504
22778559 0.2393901558 47.9827836014
22778939 0.2393901558 47.9828745696
22779554 0.2393901558 47.9830217946
22779845 0.2393583204 47.9830914571
22782588 0.2387754904 47.9837480170
22782633 0.2381113378 47.9837587619
22785151 0.2179815840 47.9843583262
22786010 0.2121449663 47.9845455724
22786059 0.2041396658 47.9845559675
22786334 0.1923539408 47.9846121059
22786511 0.1855644616 47.9846461526
22787798 0.7010809602 47.9848849740
22787822 3.6363538324 47.9849018000
22788325 0.0403250060 47.9867308859
22788648 0.0087928489 47.9867439109
22789010 0.0086844400 47.9867470939
22789272 0.0086792312 47.9867493693
22789348 0.0086792312 47.9867500289
22789784 0.0086792312 47.9867538130
22790608 0.0086792312 47.9867609647
22790787 0.0086817943 47.9867625183
22791291 0.0104358372 47.9867668939
22791522 0.0299861696 47.9867693046
22791652 0.0884275012 47.9867732028
22793268 0.1322561043 47.9869161016
22793630 0.2547446669 47.9869639783
22793780 0.4389493727 47.9870021900
22794899 0.0012592436 47.9874933744
22797115 0.0012592436 47.9874961649
22797233 0.0012592436 47.9874963135
22798251 0.0012592436 47.9874975954
22798300 0.0012592436 47.9874976571
22798669 0.0012592436 47.9874981217
22799812 0.0012592436 47.9874995611
22801241 0.0012592436 47.9875013605
22802227 0.0012592436 47.9875026021
22803811 0.0012592436 47.9875045968
22803905 0.0012592436 47.9875047151
22804050 0.0012592436 47.9875048977
22805432 0.0012586237 47.9875066380
22805476 0.0012586237 47.9875066934
22805864 0.0012586237 47.9875071817
22806005 0.0012586237 47.9875073592
22806765 0.8565347542 47.9875083158
22807560 0.0068551985 47.9881892609
22813428 0.0019677219 47.9882294872
22817145 0.0019672796 47.9882368012
22821237 0.0019672796 47.9882448513
22824665 0.0019672796 47.9882515952
22826710 0.0019672796 47.9882556182
22826887 0.0019672796 47.9882559665
22827954 0.0019677782 47.9882580655
22831048 0.0019677782 47.9882641538
22831218 0.0019677782 47.9882644884
22832136 0.0019677782 47.9882662948
22832865 0.0019782167 47.9882677293
22832931 0.0019782167 47.9882678599
22833416 0.0019782167 47.9882688193
22833841 0.0019811090 47.9882696600
22833854 0.0020445885 47.9882696858
22834907 0.0020756061 47.9882718387
22835703 0.0021055686 47.9882734909
22838169 0.0031015125 47.9882786833
22839434 0.0067908950 47.9882826067
22840322 0.0151798814 47.9882886370
22840523 0.0263096404 47.9882916881
22840693 0.0380376766 47.9882961608
22840950 0.0380376766 47.9883059365
22841047 0.0562739200 47.9883096261
22841359 0.0795160478 47.9883271836
22842748 0.1025719193 47.9884376314
22843001 1.0350982959 47.9884635821
22844248 0.3293083442 47.9897543496
22845245 0.3137188176 47.9900826701
22845308 0.3067272160 47.9901024343
22845353 0.3011544115 47.9901162371
22845543 0.4362355983 47.9901734564
22845559 0.6337662287 47.9901804362
22845903 1.3742092978 47.9903984518
22846144 1.9245787333 47.9907296362
22846951 0.0269011215 47.9922827712
22847283 0.0059289092 47.9922917024
22847541 0.0056409754 47.9922932321
22847612 0.0055749640 47.9922936326
22847901 0.0055749640 47.9922952437
22848256 0.0055749640 47.9922972229
22848519 0.0055749640 47.9922986891
22848580 0.0055749640 47.9922990291
22849548 0.0055749640 47.9923044257
22849612 0.0055756388 47.9923047825
22849622 0.0055756388 47.9923048383
22849870 0.0055756388 47.9923062210
22850209 0.0055756388 47.9923081112
22851039 0.0055756388 47.9923127389
22851745 0.0055856130 47.9923166753
22851934 0.0055848504 47.9923177310
22854036 0.0056264542 47.9923294704
22854532 0.0074019579 47.9923322611
22854673 0.0211297891 47.9923333048
22854820 0.1982384574 47.9923364109
22854839 0.4038618754 47.9923401774
22855413 1.2263572682 47.9925719941
22856288 1.3165718157 47.9936450567
22856693 0.5100424138 47.9941782683
22860987 0.4957421531 47.9963683904
22862363 0.1293304493 47.9970505316
22864473 0.1271555380 47.9973234189
22868190 0.1362543019 47.9977960560
22868217 0.1434050847 47.9977997349
22869698 0.2160716131 47.9980121178
22874298 0.2240075872 47.9990060472
22874628 0.1842994686 47.9990799697
22874823 0.1706479200 47.9991159081
22875374 0.1697470541 47.9992099351
22877691 0.4639722555 47.9996032391
22879651 5.3235997724 48.0005126247
22879754 14.9268858106 48.0010609555
22880707 14.9268858106 48.0152862776
22880794 14.9261390533 48.0165849167
22880828 14.9261390533 48.0170924054
22880887 14.9261390533 48.0179730476
22881674 0.4298579962 48.0297199191
22882303 0.4103771908 48.0299902997
22882485 0.4096029690 48.0300649884
22883357 0.4111675355 48.0304221622
22885218 0.4527020281 48.0311873450
22885578 0.6651703141 48.0313503177
22885652 1.1286901870 48.0313995403
22886548 0.4860031590 48.0324108467
22886637 0.0471394169 48.0324541010
22887536 0.0411063057 48.0324964793
22888093 0.0387215885 48.0325193755
22888343 0.0378752771 48.0325290559
22888570 0.0377587734 48.0325376536
22889084 0.0375747404 48.0325570616
22889237 0.0373797298 48.0325628106
22889488 0.0372601770 48.0325721929
22889820 0.0372601770 48.0325845633
22889878 0.0372308827 48.0325867243
22890120 0.0372352827 48.0325957342
22890742 0.0372472086 48.0326188946
22891018 0.0371963878 48.0326291748
22891252 0.0371075891 48.0326378787
22891320 0.0370591233 48.0326404021
22891894 0.0375899807 48.0326616740
22892061 0.0384425259 48.0326679515
22892113 0.0392125618 48.0326699505
22892422 0.0422843855 48.0326820672
22893031 0.0696604133 48.0327078184
22893344 0.1266836650 48.0327296221
22893465 0.1932137571 48.0327449508
22893543 0.2871798600 48.0327600215
